component_id,component_type,parameter_name,lot_id,risk_level,risk_score,anomaly_flag,behavior_pattern,input_stage,predicted_168h,is_risky
CMP-000646,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,68.64607026263218,True
CMP-000647,ADC,Leakage Current,LOT-06,LOW,15.0,0,NORMAL,0h_24h_96h,4.971309368625295,False
CMP-000648,Driver IC,Propagation Delay,LOT-15,LOW,0.0,0,NORMAL,0h_24h_96h,18.96815027150028,False
CMP-000649,Logic IC,Iddq,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,11.008865328306875,False
CMP-000650,Memory IC,Standby Current,LOT-04,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,64.85679324307127,True
CMP-000651,ADC,Leakage Current,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,13.960749583832614,True
CMP-000652,Driver IC,Propagation Delay,LOT-16,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,44.09114780697705,True
CMP-000653,Logic IC,Iddq,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,35.91077909563495,True
CMP-000654,Memory IC,Standby Current,LOT-18,MEDIUM,41.0,0,NORMAL,0h_24h_96h,26.405684076816012,True
CMP-000655,ADC,Leakage Current,LOT-02,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,21.035718649571525,True
CMP-000656,Driver IC,Propagation Delay,LOT-06,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.16321392778956,True
CMP-000657,Logic IC,Iddq,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.078954423809511,True
CMP-000658,Memory IC,Standby Current,LOT-11,LOW,15.0,0,NORMAL,0h_24h_96h,26.031821319213435,False
CMP-000659,ADC,Leakage Current,LOT-01,LOW,15.0,0,NORMAL,0h_24h_96h,5.381668647062735,False
CMP-000660,Driver IC,Propagation Delay,LOT-15,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,43.79742634260679,True
CMP-000661,Logic IC,Iddq,LOT-15,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,37.48955937539681,True
CMP-000662,Memory IC,Standby Current,LOT-12,LOW,0.0,0,NORMAL,0h_24h_96h,25.87906063431179,False
CMP-000663,ADC,Leakage Current,LOT-15,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,23.741258634401838,True
CMP-000664,Driver IC,Propagation Delay,LOT-14,MEDIUM,30.0,0,NORMAL,0h_24h_96h,19.883287437079037,True
CMP-000665,Logic IC,Iddq,LOT-20,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,34.45199467367721,True
CMP-000666,Memory IC,Standby Current,LOT-09,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,67.34074748599741,True
CMP-000667,ADC,Leakage Current,LOT-19,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,21.179255477637767,True
CMP-000668,Driver IC,Propagation Delay,LOT-17,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,34.817508299380634,True
CMP-000669,Logic IC,Iddq,LOT-03,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.22467107261905,True
CMP-000670,Memory IC,Standby Current,LOT-01,LOW,0.0,0,NORMAL,0h_24h_96h,26.22804281880396,False
CMP-000671,ADC,Leakage Current,LOT-13,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,18.642813246297393,True
CMP-000672,Driver IC,Propagation Delay,LOT-03,LOW,15.0,0,NORMAL,0h_24h_96h,18.84817701600322,False
CMP-000673,Logic IC,Iddq,LOT-18,LOW,0.0,0,NORMAL,0h_24h_96h,10.856986824735445,False
CMP-000674,Memory IC,Standby Current,LOT-15,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,30.369757258916987,True
CMP-000675,ADC,Leakage Current,LOT-17,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,21.00967785872941,True
CMP-000676,Driver IC,Propagation Delay,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,18.794238068036975,False
CMP-000677,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,35.679668493121696,True
CMP-000678,Memory IC,Standby Current,LOT-02,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,32.15786217621765,True
CMP-000679,ADC,Leakage Current,LOT-04,LOW,15.0,0,NORMAL,0h_24h_96h,5.842623024418428,False
CMP-000680,Driver IC,Propagation Delay,LOT-15,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,45.43924811869281,True
CMP-000681,Logic IC,Iddq,LOT-16,LOW,0.0,0,NORMAL,0h_24h_96h,10.402424739285705,False
CMP-000682,Memory IC,Standby Current,LOT-14,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,69.25447859747158,True
CMP-000683,ADC,Leakage Current,LOT-10,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.163301666840365,True
CMP-000684,Driver IC,Propagation Delay,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,18.930006234294545,False
CMP-000685,Logic IC,Iddq,LOT-05,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.796889424867722,True
CMP-000686,Memory IC,Standby Current,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,26.188030212285597,False
CMP-000687,ADC,Leakage Current,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,5.541252946461243,False
CMP-000688,Driver IC,Propagation Delay,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,18.731609125112946,False
CMP-000689,Logic IC,Iddq,LOT-05,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.002779699206345,True
CMP-000690,Memory IC,Standby Current,LOT-16,LOW,0.0,0,NORMAL,0h_24h_96h,25.87283400469978,False
CMP-000691,ADC,Leakage Current,LOT-19,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,23.220872552197633,True
CMP-000692,Driver IC,Propagation Delay,LOT-12,LOW,0.0,0,NORMAL,0h_24h_96h,18.604357014069432,False
CMP-000693,Logic IC,Iddq,LOT-20,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,30.85636521732804,True
CMP-000694,Memory IC,Standby Current,LOT-19,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,68.68916648226339,True
CMP-000695,ADC,Leakage Current,LOT-06,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.354363243480734,True
CMP-000696,Driver IC,Propagation Delay,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.566657500835692,True
CMP-000697,Logic IC,Iddq,LOT-17,LOW,0.0,0,NORMAL,0h_24h_96h,10.714553534126978,False
CMP-000698,Memory IC,Standby Current,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,25.52432752036394,False
CMP-000699,ADC,Leakage Current,LOT-15,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.45579952879336,True
CMP-000700,Driver IC,Propagation Delay,LOT-11,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,37.33815404252015,True
CMP-000701,Logic IC,Iddq,LOT-19,LOW,0.0,0,NORMAL,0h_24h_96h,10.71692755674604,False
CMP-000702,Memory IC,Standby Current,LOT-08,MEDIUM,30.0,0,NORMAL,0h_24h_96h,26.09712570228201,True
CMP-000703,ADC,Leakage Current,LOT-05,MEDIUM,35.0,0,NORMAL,0h_24h_96h,4.970918281055846,True
CMP-000704,Driver IC,Propagation Delay,LOT-06,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,39.89638494454178,True
CMP-000705,Logic IC,Iddq,LOT-18,LOW,15.0,0,NORMAL,0h_24h_96h,10.212032552513229,False
CMP-000706,Memory IC,Standby Current,LOT-19,LOW,15.0,0,NORMAL,0h_24h_96h,26.420157284607434,False
CMP-000707,ADC,Leakage Current,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,22.434335228000162,True
CMP-000708,Driver IC,Propagation Delay,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,39.83477362621933,True
CMP-000709,Logic IC,Iddq,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,14.195321895851388,True
CMP-000710,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,75.06466120906353,True
CMP-000711,ADC,Leakage Current,LOT-20,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.809438081118494,True
CMP-000712,Driver IC,Propagation Delay,LOT-09,LOW,15.0,0,NORMAL,0h_24h_96h,18.586554116671635,False
CMP-000713,Logic IC,Iddq,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,10.65483948253968,False
CMP-000714,Memory IC,Standby Current,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,25.70117104317235,False
CMP-000715,ADC,Leakage Current,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,5.261808518644609,False
CMP-000716,Driver IC,Propagation Delay,LOT-08,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.48266288350999,True
CMP-000717,Logic IC,Iddq,LOT-14,LOW,0.0,0,NORMAL,0h_24h_96h,10.660106331613758,False
CMP-000718,Memory IC,Standby Current,LOT-08,LOW,15.0,0,NORMAL,0h_24h_96h,25.52283283011102,False
CMP-000719,ADC,Leakage Current,LOT-07,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,21.246076074692272,True
CMP-000720,Driver IC,Propagation Delay,LOT-14,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,42.70664334764267,True
CMP-000721,Logic IC,Iddq,LOT-16,LOW,0.0,0,NORMAL,0h_24h_96h,10.4937431568783,False
CMP-000722,Memory IC,Standby Current,LOT-14,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,71.14768023595748,True
CMP-000723,ADC,Leakage Current,LOT-16,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,19.625394626811396,True
CMP-000724,Driver IC,Propagation Delay,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,18.55715590055439,False
CMP-000725,Logic IC,Iddq,LOT-16,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,35.17493406512748,True
CMP-000726,Memory IC,Standby Current,LOT-02,MEDIUM,30.0,0,NORMAL,0h_24h_96h,25.432716296745223,True
CMP-000727,ADC,Leakage Current,LOT-17,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,19.33494297595165,True
CMP-000728,Driver IC,Propagation Delay,LOT-09,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,40.13571558493771,True
CMP-000729,Logic IC,Iddq,LOT-17,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,35.809347027886,True
CMP-000730,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,66.67503636380115,True
CMP-000731,ADC,Leakage Current,LOT-09,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,21.00701536387853,True
CMP-000732,Driver IC,Propagation Delay,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,18.661690038166974,False
CMP-000733,Logic IC,Iddq,LOT-07,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,32.291083538492074,True
CMP-000734,Memory IC,Standby Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,25.826450855478846,False
CMP-000735,ADC,Leakage Current,LOT-11,LOW,21.0,0,NORMAL,0h_24h_96h,5.7293671768683385,False
CMP-000736,Driver IC,Propagation Delay,LOT-19,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.736322034736556,True
CMP-000737,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,13.095654353174602,True
CMP-000738,Memory IC,Standby Current,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,26.304510501146652,False
CMP-000739,ADC,Leakage Current,LOT-14,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,18.829077585566537,True
CMP-000740,Driver IC,Propagation Delay,LOT-08,MEDIUM,30.0,0,NORMAL,0h_24h_96h,17.746073826290004,True
CMP-000741,Logic IC,Iddq,LOT-11,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,14.803264511243393,True
CMP-000742,Memory IC,Standby Current,LOT-12,LOW,15.0,0,NORMAL,0h_24h_96h,26.609490043170087,False
CMP-000743,ADC,Leakage Current,LOT-03,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,22.63101109228589,True
CMP-000744,Driver IC,Propagation Delay,LOT-17,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.434597734860766,True
CMP-000745,Logic IC,Iddq,LOT-17,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,33.50221519047619,True
CMP-000746,Memory IC,Standby Current,LOT-19,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,61.11019647447306,True
CMP-000747,ADC,Leakage Current,LOT-03,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,17.033844491351758,True
CMP-000748,Driver IC,Propagation Delay,LOT-12,LOW,15.0,0,NORMAL,0h_24h_96h,19.18293067048596,False
CMP-000749,Logic IC,Iddq,LOT-01,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.55115654642856,True
CMP-000750,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,66.97184216150995,True
CMP-000751,ADC,Leakage Current,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.080067141000466,True
CMP-000752,Driver IC,Propagation Delay,LOT-16,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,38.618068439767235,True
CMP-000753,Logic IC,Iddq,LOT-20,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,14.198209282539707,True
CMP-000754,Memory IC,Standby Current,LOT-05,LOW,0.0,0,NORMAL,0h_24h_96h,26.003685233093837,False
CMP-000755,ADC,Leakage Current,LOT-18,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,23.921083643855294,True
CMP-000756,Driver IC,Propagation Delay,LOT-20,LOW,0.0,0,NORMAL,0h_24h_96h,18.820023926119468,False
CMP-000757,Logic IC,Iddq,LOT-19,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.187889141005286,True
CMP-000758,Memory IC,Standby Current,LOT-03,LOW,0.0,0,NORMAL,0h_24h_96h,25.786107015257166,False
CMP-000759,ADC,Leakage Current,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,5.295005921200664,False
CMP-000760,Driver IC,Propagation Delay,LOT-09,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.468374915613488,True
CMP-000761,Logic IC,Iddq,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,10.190219866666663,False
CMP-000762,Memory IC,Standby Current,LOT-18,LOW,0.0,0,NORMAL,0h_24h_96h,26.48151894264177,False
CMP-000763,ADC,Leakage Current,LOT-05,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.159306861910346,True
CMP-000764,Driver IC,Propagation Delay,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,40.50905182524104,True
CMP-000765,Logic IC,Iddq,LOT-07,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.120713301190476,True
CMP-000766,Memory IC,Standby Current,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,61.50758978775397,True
CMP-000767,ADC,Leakage Current,LOT-19,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.630419901114812,True
CMP-000768,Driver IC,Propagation Delay,LOT-16,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,39.970343733938975,True
CMP-000769,Logic IC,Iddq,LOT-04,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,12.634112791005302,True
CMP-000770,Memory IC,Standby Current,LOT-20,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,64.42676307975023,True
CMP-000771,ADC,Leakage Current,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.588483253938796,True
CMP-000772,Driver IC,Propagation Delay,LOT-19,LOW,0.0,0,NORMAL,0h_24h_96h,18.908368866637566,False
CMP-000773,Logic IC,Iddq,LOT-12,MEDIUM,30.0,0,NORMAL,0h_24h_96h,11.37222158492063,True
CMP-000774,Memory IC,Standby Current,LOT-03,LOW,15.0,0,NORMAL,0h_24h_96h,26.144071335257298,False
CMP-000775,ADC,Leakage Current,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,6.550313177832394,True
CMP-000776,Driver IC,Propagation Delay,LOT-14,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.43224537492561,True
CMP-000777,Logic IC,Iddq,LOT-14,LOW,15.0,0,NORMAL,0h_24h_96h,10.679177938095238,False
CMP-000778,Memory IC,Standby Current,LOT-17,LOW,0.0,0,NORMAL,0h_24h_96h,27.105704060691973,False
CMP-000779,ADC,Leakage Current,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,23.6166603174888,True
CMP-000780,Driver IC,Propagation Delay,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,18.15224247607267,False
CMP-000781,Logic IC,Iddq,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,10.539609011904767,False
CMP-000782,Memory IC,Standby Current,LOT-11,LOW,15.0,0,NORMAL,0h_24h_96h,25.525426179275325,False
CMP-000783,ADC,Leakage Current,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,5.446996526566314,False
CMP-000784,Driver IC,Propagation Delay,LOT-09,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,21.426472399495825,True
CMP-000785,Logic IC,Iddq,LOT-13,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,35.45621104312172,True
CMP-000786,Memory IC,Standby Current,LOT-06,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,70.13097048887917,True
CMP-000787,ADC,Leakage Current,LOT-18,LOW,0.0,0,NORMAL,0h_24h_96h,5.271881961126951,False
CMP-000788,Driver IC,Propagation Delay,LOT-16,LOW,0.0,0,NORMAL,0h_24h_96h,18.436668346406776,False
CMP-000789,Logic IC,Iddq,LOT-06,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,37.91051104574315,True
CMP-000790,Memory IC,Standby Current,LOT-18,LOW,15.0,0,NORMAL,0h_24h_96h,27.30817614420889,False
CMP-000791,ADC,Leakage Current,LOT-02,LOW,15.0,0,NORMAL,0h_24h_96h,5.143415660579808,False
CMP-000792,Driver IC,Propagation Delay,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,18.008579461703036,False
CMP-000793,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,39.08583539153441,True
CMP-000794,Memory IC,Standby Current,LOT-01,LOW,0.0,0,NORMAL,0h_24h_96h,26.46651948927971,False
CMP-000795,ADC,Leakage Current,LOT-10,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.626465480761297,True
CMP-000796,Driver IC,Propagation Delay,LOT-13,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.353249952492874,True
CMP-000797,Logic IC,Iddq,LOT-06,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.612370266534397,True
CMP-000798,Memory IC,Standby Current,LOT-07,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,72.39646093157275,True
CMP-000799,ADC,Leakage Current,LOT-12,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,23.37597858706714,True
CMP-000800,Driver IC,Propagation Delay,LOT-09,LOW,15.0,0,NORMAL,0h_24h_96h,18.795170666251757,False
CMP-000801,Logic IC,Iddq,LOT-12,LOW,0.0,0,NORMAL,0h_24h_96h,10.910924897751316,False
CMP-000802,Memory IC,Standby Current,LOT-08,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,66.29350857193228,True
CMP-000803,ADC,Leakage Current,LOT-20,LOW,0.0,0,NORMAL,0h_24h_96h,5.446996526566314,False
CMP-000804,Driver IC,Propagation Delay,LOT-05,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,36.412876183728194,True
CMP-000805,Logic IC,Iddq,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,10.851368642063491,False
CMP-000806,Memory IC,Standby Current,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,26.20608003923904,False
CMP-000807,ADC,Leakage Current,LOT-01,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,7.10388424808375,True
CMP-000808,Driver IC,Propagation Delay,LOT-13,LOW,0.0,0,NORMAL,0h_24h_96h,18.376001572789498,False
CMP-000809,Logic IC,Iddq,LOT-02,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,14.611207230158733,True
CMP-000810,Memory IC,Standby Current,LOT-02,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,70.33831134272612,True
CMP-000811,ADC,Leakage Current,LOT-12,LOW,0.0,0,NORMAL,0h_24h_96h,5.5374443671965246,False
CMP-000812,Driver IC,Propagation Delay,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,18.912521258575612,False
CMP-000813,Logic IC,Iddq,LOT-08,MEDIUM,30.0,0,NORMAL,0h_24h_96h,10.058240668650795,True
CMP-000814,Memory IC,Standby Current,LOT-16,LOW,15.0,0,NORMAL,0h_24h_96h,25.974610312739863,False
CMP-000815,ADC,Leakage Current,LOT-15,LOW,0.0,0,NORMAL,0h_24h_96h,5.565332993151579,False
CMP-000816,Driver IC,Propagation Delay,LOT-10,MEDIUM,30.0,0,NORMAL,0h_24h_96h,18.824058309132795,True
CMP-000817,Logic IC,Iddq,LOT-07,MEDIUM,30.0,0,NORMAL,0h_24h_96h,11.339694492460321,True
CMP-000818,Memory IC,Standby Current,LOT-03,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,65.32216833264422,True
CMP-000819,ADC,Leakage Current,LOT-02,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,21.681043114208368,True
CMP-000820,Driver IC,Propagation Delay,LOT-04,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,40.26991684457672,True
CMP-000821,Logic IC,Iddq,LOT-10,LOW,0.0,0,NORMAL,0h_24h_96h,10.33778131917989,False
CMP-000822,Memory IC,Standby Current,LOT-10,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,32.18248904503668,True
CMP-000823,ADC,Leakage Current,LOT-11,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,23.91504079065281,True
CMP-000824,Driver IC,Propagation Delay,LOT-16,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,20.222162230521903,True
CMP-000825,Logic IC,Iddq,LOT-19,MEDIUM,30.0,0,NORMAL,0h_24h_96h,11.251738112145254,True
CMP-000826,Memory IC,Standby Current,LOT-04,LOW,15.0,0,NORMAL,0h_24h_96h,25.72586061410927,False
CMP-000827,ADC,Leakage Current,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,5.225513925277168,False
CMP-000828,Driver IC,Propagation Delay,LOT-05,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,37.01134188760627,True
CMP-000829,Logic IC,Iddq,LOT-06,LOW,0.0,0,NORMAL,0h_24h_96h,10.37205718703704,False
CMP-000830,Memory IC,Standby Current,LOT-19,LOW,15.0,0,NORMAL,0h_24h_96h,27.37954624190338,False
CMP-000831,ADC,Leakage Current,LOT-14,LOW,21.0,0,NORMAL,0h_24h_96h,5.770939957187656,False
CMP-000832,Driver IC,Propagation Delay,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,18.45131078123091,False
CMP-000833,Logic IC,Iddq,LOT-14,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,36.17064028199857,True
CMP-000834,Memory IC,Standby Current,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,26.858081567574395,False
CMP-000835,ADC,Leakage Current,LOT-19,LOW,15.0,0,NORMAL,0h_24h_96h,5.770939957187656,False
CMP-000836,Driver IC,Propagation Delay,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,18.472706123141805,False
CMP-000837,Logic IC,Iddq,LOT-09,LOW,0.0,0,NORMAL,0h_24h_96h,10.7398051154762,False
CMP-000838,Memory IC,Standby Current,LOT-07,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,67.81115547805554,True
CMP-000839,ADC,Leakage Current,LOT-02,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,21.152496466844315,True
CMP-000840,Driver IC,Propagation Delay,LOT-01,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,37.211164058296056,True
CMP-000841,Logic IC,Iddq,LOT-14,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,40.143703431471295,True
CMP-000842,Memory IC,Standby Current,LOT-01,CRITICAL,100.0,1,SUDDEN_ANOMALY,0h_24h_96h,31.660451576936463,True
CMP-000843,ADC,Leakage Current,LOT-08,LOW,0.0,0,NORMAL,0h_24h_96h,5.446996526566314,False
CMP-000844,Driver IC,Propagation Delay,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,18.379951284156455,False
CMP-000845,Logic IC,Iddq,LOT-08,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,43.117532151984136,True
CMP-000846,Memory IC,Standby Current,LOT-12,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,70.88223681743717,True
CMP-000847,ADC,Leakage Current,LOT-14,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.451160277768615,True
CMP-000848,Driver IC,Propagation Delay,LOT-14,LOW,0.0,0,NORMAL,0h_24h_96h,18.930006234294545,False
CMP-000849,Logic IC,Iddq,LOT-02,LOW,0.0,0,NORMAL,0h_24h_96h,10.724195244312172,False
CMP-000850,Memory IC,Standby Current,LOT-05,MEDIUM,30.0,0,NORMAL,0h_24h_96h,26.03885855329968,True
CMP-000851,ADC,Leakage Current,LOT-09,CRITICAL,100.0,1,GRADUAL_DRIFT,0h_24h_96h,20.346124086841396,True
CMP-000852,Driver IC,Propagation Delay,LOT-17,CRITICAL,100.0,1,LATENT_DEFECT,0h_24h_96h,36.43447182685766,True
CMP-000853,Logic IC,Iddq,LOT-03,LOW,15.0,0,NORMAL,0h_24h_96h,10.948386296031746,False
CMP-000854,Memory IC,Standby Current,LOT-10,MEDIUM,30.0,0,NORMAL,0h_24h_96h,25.432716296745223,True
CMP-000855,ADC,Leakage Current,LOT-04,LOW,0.0,0,NORMAL,0h_24h_96h,5.662280863812467,False
CMP-000856,Driver IC,Propagation Delay,LOT-03,MEDIUM,30.0,0,NORMAL,0h_24h_96h,19.537818877873423,True
CMP-000857,Logic IC,Iddq,LOT-07,LOW,0.0,0,NORMAL,0h_24h_96h,10.731223676190485,False
CMP-000858,Memory IC,Standby Current,LOT-01,MEDIUM,30.0,0,NORMAL,0h_24h_96h,25.432716296745223,True
CMP-000859,ADC,Leakage Current,LOT-10,MEDIUM,30.0,0,NORMAL,0h_24h_96h,5.132253590633442,True
